areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2021-05-17,00_04,45,256,7.8
E92000001,England,nation,2021-05-17,00_59,2094,10811,25.2
E92000001,England,nation,2021-05-17,05_09,191,731,20.7
E92000001,England,nation,2021-05-17,10_14,300,1469,43.8
E92000001,England,nation,2021-05-17,15_19,271,1370,44.3
E92000001,England,nation,2021-05-17,20_24,183,999,28.6
E92000001,England,nation,2021-05-17,25_29,169,1020,26.8
E92000001,England,nation,2021-05-17,30_34,213,1136,29.8
E92000001,England,nation,2021-05-17,35_39,215,1130,30.3
E92000001,England,nation,2021-05-17,40_44,185,930,27.2
E92000001,England,nation,2021-05-17,45_49,128,704,18.9
E92000001,England,nation,2021-05-17,50_54,123,603,15.4
E92000001,England,nation,2021-05-17,55_59,71,463,12.6
E92000001,England,nation,2021-05-17,60+,145,812,6.0
E92000001,England,nation,2021-05-17,60_64,53,299,9.6
E92000001,England,nation,2021-05-17,65_69,36,193,6.9
E92000001,England,nation,2021-05-17,70_74,25,129,4.6
E92000001,England,nation,2021-05-17,75_79,9,70,3.6
E92000001,England,nation,2021-05-17,80_84,10,49,3.4
E92000001,England,nation,2021-05-17,85_89,7,38,4.3
E92000001,England,nation,2021-05-17,90+,5,34,6.6
E92000001,England,nation,2021-05-17,unassigned,0,13,
E92000001,England,nation,2021-05-16,00_04,30,260,7.9
E92000001,England,nation,2021-05-16,00_59,1421,10761,25.1
E92000001,England,nation,2021-05-16,05_09,73,684,19.3
E92000001,England,nation,2021-05-16,10_14,267,1475,44.0
E92000001,England,nation,2021-05-16,15_19,217,1342,43.4
E92000001,England,nation,2021-05-16,20_24,124,1016,29.1
E92000001,England,nation,2021-05-16,25_29,124,1056,27.8
E92000001,England,nation,2021-05-16,30_34,127,1136,29.8
E92000001,England,nation,2021-05-16,35_39,131,1117,29.9
E92000001,England,nation,2021-05-16,40_44,110,922,27.0
E92000001,England,nation,2021-05-16,45_49,81,689,18.5
E92000001,England,nation,2021-05-16,50_54,82,588,15.0
E92000001,England,nation,2021-05-16,55_59,55,476,13.0
E92000001,England,nation,2021-05-16,60+,98,787,5.8
E92000001,England,nation,2021-05-16,60_64,38,300,9.6
E92000001,England,nation,2021-05-16,65_69,23,182,6.5
E92000001,England,nation,2021-05-16,70_74,13,121,4.4
E92000001,England,nation,2021-05-16,75_79,9,71,3.7
E92000001,England,nation,2021-05-16,80_84,7,44,3.1
E92000001,England,nation,2021-05-16,85_89,5,36,4.1
E92000001,England,nation,2021-05-16,90+,3,33,6.4
E92000001,England,nation,2021-05-16,unassigned,2,18,
E92000001,England,nation,2021-05-15,00_04,30,269,8.2
E92000001,England,nation,2021-05-15,00_59,1156,11070,25.9
E92000001,England,nation,2021-05-15,05_09,74,703,19.9
E92000001,England,nation,2021-05-15,10_14,139,1543,46.0
E92000001,England,nation,2021-05-15,15_19,147,1358,43.9
E92000001,England,nation,2021-05-15,20_24,118,1038,29.8
E92000001,England,nation,2021-05-15,25_29,117,1080,28.4
E92000001,England,nation,2021-05-15,30_34,132,1146,30.1
E92000001,England,nation,2021-05-15,35_39,136,1153,30.9
E92000001,England,nation,2021-05-15,40_44,96,938,27.5
E92000001,England,nation,2021-05-15,45_49,67,730,19.6
E92000001,England,nation,2021-05-15,50_54,61,600,15.4
E92000001,England,nation,2021-05-15,55_59,39,512,13.9
E92000001,England,nation,2021-05-15,60+,96,804,6.0
E92000001,England,nation,2021-05-15,60_64,38,305,9.8
E92000001,England,nation,2021-05-15,65_69,21,183,6.5
E92000001,England,nation,2021-05-15,70_74,15,127,4.6
E92000001,England,nation,2021-05-15,75_79,9,74,3.8
E92000001,England,nation,2021-05-15,80_84,7,44,3.1
E92000001,England,nation,2021-05-15,85_89,3,34,3.9
E92000001,England,nation,2021-05-15,90+,3,37,7.2
E92000001,England,nation,2021-05-15,unassigned,6,17,
E92000001,England,nation,2021-05-14,00_04,43,273,8.3
E92000001,England,nation,2021-05-14,00_59,1357,11019,25.7
E92000001,England,nation,2021-05-14,05_09,109,706,20.0
E92000001,England,nation,2021-05-14,10_14,152,1535,45.8
E92000001,England,nation,2021-05-14,15_19,164,1319,42.7
E92000001,England,nation,2021-05-14,20_24,138,1053,30.2
E92000001,England,nation,2021-05-14,25_29,128,1072,28.2
E92000001,England,nation,2021-05-14,30_34,148,1144,30.0
E92000001,England,nation,2021-05-14,35_39,143,1130,30.3
E92000001,England,nation,2021-05-14,40_44,120,935,27.4
E92000001,England,nation,2021-05-14,45_49,81,732,19.7
E92000001,England,nation,2021-05-14,50_54,78,599,15.3
E92000001,England,nation,2021-05-14,55_59,53,521,14.2
E92000001,England,nation,2021-05-14,60+,98,806,6.0
E92000001,England,nation,2021-05-14,60_64,35,304,9.8
E92000001,England,nation,2021-05-14,65_69,26,186,6.7
E92000001,England,nation,2021-05-14,70_74,11,124,4.5
E92000001,England,nation,2021-05-14,75_79,10,77,4.0
E92000001,England,nation,2021-05-14,80_84,3,44,3.1
E92000001,England,nation,2021-05-14,85_89,6,33,3.8
E92000001,England,nation,2021-05-14,90+,7,38,7.3
E92000001,England,nation,2021-05-14,unassigned,1,12,
E92000001,England,nation,2021-05-13,00_04,38,267,8.1
E92000001,England,nation,2021-05-13,00_59,1533,11090,25.9
E92000001,England,nation,2021-05-13,05_09,79,677,19.1
E92000001,England,nation,2021-05-13,10_14,200,1552,46.3
E92000001,England,nation,2021-05-13,15_19,183,1285,41.6
E92000001,England,nation,2021-05-13,20_24,143,1078,30.9
E92000001,England,nation,2021-05-13,25_29,162,1093,28.8
E92000001,England,nation,2021-05-13,30_34,153,1168,30.7
E92000001,England,nation,2021-05-13,35_39,169,1144,30.6
E92000001,England,nation,2021-05-13,40_44,129,943,27.6
E92000001,England,nation,2021-05-13,45_49,107,768,20.7
E92000001,England,nation,2021-05-13,50_54,84,594,15.2
E92000001,England,nation,2021-05-13,55_59,86,521,14.2
E92000001,England,nation,2021-05-13,60+,120,834,6.2
E92000001,England,nation,2021-05-13,60_64,50,305,9.8
E92000001,England,nation,2021-05-13,65_69,27,189,6.8
E92000001,England,nation,2021-05-13,70_74,24,132,4.7
E92000001,England,nation,2021-05-13,75_79,7,88,4.5
E92000001,England,nation,2021-05-13,80_84,4,49,3.4
E92000001,England,nation,2021-05-13,85_89,6,35,4.0
E92000001,England,nation,2021-05-13,90+,2,36,7.0
E92000001,England,nation,2021-05-13,unassigned,0,13,
E92000001,England,nation,2021-05-12,00_04,34,261,7.9
E92000001,England,nation,2021-05-12,00_59,1648,11220,26.2
E92000001,England,nation,2021-05-12,05_09,110,685,19.4
E92000001,England,nation,2021-05-12,10_14,225,1586,47.3
E92000001,England,nation,2021-05-12,15_19,183,1307,42.3
E92000001,England,nation,2021-05-12,20_24,136,1093,31.3
E92000001,England,nation,2021-05-12,25_29,160,1091,28.7
E92000001,England,nation,2021-05-12,30_34,192,1184,31.1
E92000001,England,nation,2021-05-12,35_39,158,1146,30.7
E92000001,England,nation,2021-05-12,40_44,154,953,27.9
E92000001,England,nation,2021-05-12,45_49,127,791,21.3
E92000001,England,nation,2021-05-12,50_54,96,617,15.8
E92000001,England,nation,2021-05-12,55_59,73,506,13.8
E92000001,England,nation,2021-05-12,60+,116,849,6.3
E92000001,England,nation,2021-05-12,60_64,35,304,9.8
E92000001,England,nation,2021-05-12,65_69,27,202,7.2
E92000001,England,nation,2021-05-12,70_74,20,129,4.6
E92000001,England,nation,2021-05-12,75_79,16,89,4.6
E92000001,England,nation,2021-05-12,80_84,6,53,3.7
E92000001,England,nation,2021-05-12,85_89,6,34,3.9
E92000001,England,nation,2021-05-12,90+,6,38,7.3
E92000001,England,nation,2021-05-12,unassigned,2,15,
E92000001,England,nation,2021-05-11,00_04,36,262,7.9
E92000001,England,nation,2021-05-11,00_59,1602,11469,26.8
E92000001,England,nation,2021-05-11,05_09,95,698,19.7
E92000001,England,nation,2021-05-11,10_14,186,1676,50.0
E92000001,England,nation,2021-05-11,15_19,205,1339,43.3
E92000001,England,nation,2021-05-11,20_24,157,1111,31.9
E92000001,England,nation,2021-05-11,25_29,160,1121,29.5
E92000001,England,nation,2021-05-11,30_34,171,1205,31.6
E92000001,England,nation,2021-05-11,35_39,178,1145,30.7
E92000001,England,nation,2021-05-11,40_44,136,974,28.5
E92000001,England,nation,2021-05-11,45_49,113,790,21.3
E92000001,England,nation,2021-05-11,50_54,79,634,16.2
E92000001,England,nation,2021-05-11,55_59,86,514,14.0
E92000001,England,nation,2021-05-11,60+,139,864,6.4
E92000001,England,nation,2021-05-11,60_64,50,319,10.3
E92000001,England,nation,2021-05-11,65_69,33,205,7.3
E92000001,England,nation,2021-05-11,70_74,21,125,4.5
E92000001,England,nation,2021-05-11,75_79,10,95,4.9
E92000001,England,nation,2021-05-11,80_84,12,54,3.8
E92000001,England,nation,2021-05-11,85_89,5,31,3.5
E92000001,England,nation,2021-05-11,90+,8,35,6.8
E92000001,England,nation,2021-05-11,unassigned,2,22,
E92000001,England,nation,2021-05-10,00_04,49,284,8.6
E92000001,England,nation,2021-05-10,00_59,2044,11749,27.4
E92000001,England,nation,2021-05-10,05_09,144,720,20.3
E92000001,England,nation,2021-05-10,10_14,306,1740,51.9
E92000001,England,nation,2021-05-10,15_19,243,1381,44.7
E92000001,England,nation,2021-05-10,20_24,200,1134,32.5
E92000001,England,nation,2021-05-10,25_29,205,1121,29.5
E92000001,England,nation,2021-05-10,30_34,213,1229,32.3
E92000001,England,nation,2021-05-10,35_39,202,1156,31.0
E92000001,England,nation,2021-05-10,40_44,177,1001,29.3
E92000001,England,nation,2021-05-10,45_49,113,810,21.8
E92000001,England,nation,2021-05-10,50_54,108,655,16.8
E92000001,England,nation,2021-05-10,55_59,84,518,14.1
E92000001,England,nation,2021-05-10,60+,120,877,6.5
E92000001,England,nation,2021-05-10,60_64,54,322,10.3
E92000001,England,nation,2021-05-10,65_69,25,204,7.3
E92000001,England,nation,2021-05-10,70_74,17,131,4.7
E92000001,England,nation,2021-05-10,75_79,10,103,5.3
E92000001,England,nation,2021-05-10,80_84,5,51,3.5
E92000001,England,nation,2021-05-10,85_89,5,35,4.0
E92000001,England,nation,2021-05-10,90+,4,31,6.0
E92000001,England,nation,2021-05-10,unassigned,5,25,
E92000001,England,nation,2021-05-09,00_04,39,272,8.2
E92000001,England,nation,2021-05-09,00_59,1730,11267,26.3
E92000001,England,nation,2021-05-09,05_09,92,651,18.4
E92000001,England,nation,2021-05-09,10_14,335,1707,50.9
E92000001,England,nation,2021-05-09,15_19,233,1353,43.8
E92000001,England,nation,2021-05-09,20_24,146,1050,30.1
E92000001,England,nation,2021-05-09,25_29,148,1075,28.3
E92000001,England,nation,2021-05-09,30_34,137,1149,30.2
E92000001,England,nation,2021-05-09,35_39,167,1097,29.4
E92000001,England,nation,2021-05-09,40_44,126,970,28.4
E92000001,England,nation,2021-05-09,45_49,122,812,21.9
E92000001,England,nation,2021-05-09,50_54,94,629,16.1
E92000001,England,nation,2021-05-09,55_59,91,502,13.7
E92000001,England,nation,2021-05-09,60+,115,888,6.6
E92000001,England,nation,2021-05-09,60_64,43,326,10.5
E92000001,England,nation,2021-05-09,65_69,24,214,7.7
E92000001,England,nation,2021-05-09,70_74,19,135,4.9
E92000001,England,nation,2021-05-09,75_79,12,100,5.2
E92000001,England,nation,2021-05-09,80_84,7,51,3.5
E92000001,England,nation,2021-05-09,85_89,3,34,3.9
E92000001,England,nation,2021-05-09,90+,7,28,5.4
E92000001,England,nation,2021-05-09,unassigned,1,21,
E92000001,England,nation,2021-05-08,00_04,34,267,8.1
E92000001,England,nation,2021-05-08,00_59,1105,10650,24.9
E92000001,England,nation,2021-05-08,05_09,77,608,17.2
E92000001,England,nation,2021-05-08,10_14,131,1598,47.6
E92000001,England,nation,2021-05-08,15_19,108,1260,40.8
E92000001,England,nation,2021-05-08,20_24,133,1000,28.7
E92000001,England,nation,2021-05-08,25_29,109,1022,26.9
E92000001,England,nation,2021-05-08,30_34,130,1103,29.0
E92000001,England,nation,2021-05-08,35_39,113,1051,28.1
E92000001,England,nation,2021-05-08,40_44,93,929,27.2
E92000001,England,nation,2021-05-08,45_49,69,756,20.3
E92000001,England,nation,2021-05-08,50_54,60,598,15.3
E92000001,England,nation,2021-05-08,55_59,48,458,12.5
E92000001,England,nation,2021-05-08,60+,98,872,6.5
E92000001,England,nation,2021-05-08,60_64,37,320,10.3
E92000001,England,nation,2021-05-08,65_69,24,217,7.8
E92000001,England,nation,2021-05-08,70_74,12,129,4.6
E92000001,England,nation,2021-05-08,75_79,12,94,4.8
E92000001,England,nation,2021-05-08,80_84,7,53,3.7
E92000001,England,nation,2021-05-08,85_89,2,37,4.2
E92000001,England,nation,2021-05-08,90+,4,22,4.3
E92000001,England,nation,2021-05-08,unassigned,1,21,
E92000001,England,nation,2021-05-07,00_04,37,258,7.8
E92000001,England,nation,2021-05-07,00_59,1428,10582,24.7
E92000001,England,nation,2021-05-07,05_09,80,606,17.1
E92000001,England,nation,2021-05-07,10_14,169,1569,46.8
E92000001,England,nation,2021-05-07,15_19,130,1251,40.5
E92000001,England,nation,2021-05-07,20_24,163,972,27.9
E92000001,England,nation,2021-05-07,25_29,149,1016,26.7
E92000001,England,nation,2021-05-07,30_34,172,1089,28.6
E92000001,England,nation,2021-05-07,35_39,157,1070,28.7
E92000001,England,nation,2021-05-07,40_44,128,922,27.0
E92000001,England,nation,2021-05-07,45_49,117,762,20.5
E92000001,England,nation,2021-05-07,50_54,73,604,15.5
E92000001,England,nation,2021-05-07,55_59,53,463,12.6
E92000001,England,nation,2021-05-07,60+,126,860,6.4
E92000001,England,nation,2021-05-07,60_64,36,316,10.2
E92000001,England,nation,2021-05-07,65_69,29,205,7.3
E92000001,England,nation,2021-05-07,70_74,19,129,4.6
E92000001,England,nation,2021-05-07,75_79,21,99,5.1
E92000001,England,nation,2021-05-07,80_84,8,51,3.5
E92000001,England,nation,2021-05-07,85_89,8,37,4.2
E92000001,England,nation,2021-05-07,90+,5,23,4.4
E92000001,England,nation,2021-05-07,unassigned,2,22,
E92000001,England,nation,2021-05-06,00_04,32,249,7.5
E92000001,England,nation,2021-05-06,00_59,1663,10419,24.3
E92000001,England,nation,2021-05-06,05_09,87,610,17.2
E92000001,England,nation,2021-05-06,10_14,234,1510,45.0
E92000001,England,nation,2021-05-06,15_19,205,1244,40.3
E92000001,England,nation,2021-05-06,20_24,158,931,26.7
E92000001,England,nation,2021-05-06,25_29,160,1029,27.1
E92000001,England,nation,2021-05-06,30_34,169,1065,28.0
E92000001,England,nation,2021-05-06,35_39,171,1049,28.1
E92000001,England,nation,2021-05-06,40_44,139,893,26.2
E92000001,England,nation,2021-05-06,45_49,130,748,20.1
E92000001,England,nation,2021-05-06,50_54,107,619,15.8
E92000001,England,nation,2021-05-06,55_59,71,472,12.9
E92000001,England,nation,2021-05-06,60+,135,872,6.5
E92000001,England,nation,2021-05-06,60_64,49,340,10.9
E92000001,England,nation,2021-05-06,65_69,40,203,7.3
E92000001,England,nation,2021-05-06,70_74,21,126,4.5
E92000001,England,nation,2021-05-06,75_79,8,84,4.3
E92000001,England,nation,2021-05-06,80_84,8,50,3.5
E92000001,England,nation,2021-05-06,85_89,5,42,4.8
E92000001,England,nation,2021-05-06,90+,4,27,5.2
E92000001,England,nation,2021-05-06,unassigned,2,23,
E92000001,England,nation,2021-05-05,00_04,35,250,7.6
E92000001,England,nation,2021-05-05,00_59,1897,10329,24.1
E92000001,England,nation,2021-05-05,05_09,123,606,17.1
E92000001,England,nation,2021-05-05,10_14,315,1512,45.1
E92000001,England,nation,2021-05-05,15_19,215,1190,38.5
E92000001,England,nation,2021-05-05,20_24,154,926,26.5
E92000001,England,nation,2021-05-05,25_29,190,1035,27.2
E92000001,England,nation,2021-05-05,30_34,213,1053,27.7
E92000001,England,nation,2021-05-05,35_39,157,1032,27.6
E92000001,England,nation,2021-05-05,40_44,175,900,26.4
E92000001,England,nation,2021-05-05,45_49,126,736,19.8
E92000001,England,nation,2021-05-05,50_54,113,600,15.4
E92000001,England,nation,2021-05-05,55_59,81,489,13.3
E92000001,England,nation,2021-05-05,60+,131,880,6.5
E92000001,England,nation,2021-05-05,60_64,50,346,11.1
E92000001,England,nation,2021-05-05,65_69,30,193,6.9
E92000001,England,nation,2021-05-05,70_74,16,136,4.9
E92000001,England,nation,2021-05-05,75_79,22,87,4.5
E92000001,England,nation,2021-05-05,80_84,7,48,3.3
E92000001,England,nation,2021-05-05,85_89,3,42,4.8
E92000001,England,nation,2021-05-05,90+,3,28,5.4
E92000001,England,nation,2021-05-05,unassigned,9,67,
E92000001,England,nation,2021-05-04,00_04,58,253,7.7
E92000001,England,nation,2021-05-04,00_59,1882,10296,24.0
E92000001,England,nation,2021-05-04,05_09,117,568,16.1
E92000001,England,nation,2021-05-04,10_14,250,1513,45.1
E92000001,England,nation,2021-05-04,15_19,247,1208,39.1
E92000001,England,nation,2021-05-04,20_24,180,963,27.6
E92000001,England,nation,2021-05-04,25_29,160,1014,26.7
E92000001,England,nation,2021-05-04,30_34,195,1015,26.7
E92000001,England,nation,2021-05-04,35_39,189,1057,28.3
E92000001,England,nation,2021-05-04,40_44,163,910,26.7
E92000001,England,nation,2021-05-04,45_49,133,737,19.8
E92000001,England,nation,2021-05-04,50_54,100,579,14.8
E92000001,England,nation,2021-05-04,55_59,90,479,13.0
E92000001,England,nation,2021-05-04,60+,152,896,6.7
E92000001,England,nation,2021-05-04,60_64,53,343,11.0
E92000001,England,nation,2021-05-04,65_69,32,204,7.3
E92000001,England,nation,2021-05-04,70_74,27,144,5.2
E92000001,England,nation,2021-05-04,75_79,18,83,4.3
E92000001,England,nation,2021-05-04,80_84,9,49,3.4
E92000001,England,nation,2021-05-04,85_89,9,42,4.8
E92000001,England,nation,2021-05-04,90+,4,31,6.0
E92000001,England,nation,2021-05-04,unassigned,5,66,
E92000001,England,nation,2021-05-03,00_04,37,228,6.9
E92000001,England,nation,2021-05-03,00_59,1562,9956,23.3
E92000001,England,nation,2021-05-03,05_09,75,539,15.2
E92000001,England,nation,2021-05-03,10_14,273,1441,43.0
E92000001,England,nation,2021-05-03,15_19,215,1141,36.9
E92000001,England,nation,2021-05-03,20_24,116,924,26.5
E92000001,England,nation,2021-05-03,25_29,159,1026,27.0
E92000001,England,nation,2021-05-03,30_34,133,985,25.9
E92000001,England,nation,2021-05-03,35_39,143,1026,27.5
E92000001,England,nation,2021-05-03,40_44,146,897,26.3
E92000001,England,nation,2021-05-03,45_49,115,736,19.8
E92000001,England,nation,2021-05-03,50_54,82,562,14.4
E92000001,England,nation,2021-05-03,55_59,68,451,12.3
E92000001,England,nation,2021-05-03,60+,131,893,6.6
E92000001,England,nation,2021-05-03,60_64,58,345,11.1
E92000001,England,nation,2021-05-03,65_69,35,202,7.2
E92000001,England,nation,2021-05-03,70_74,21,140,5.0
E92000001,England,nation,2021-05-03,75_79,7,77,4.0
E92000001,England,nation,2021-05-03,80_84,5,55,3.8
E92000001,England,nation,2021-05-03,85_89,4,41,4.7
E92000001,England,nation,2021-05-03,90+,1,33,6.4
E92000001,England,nation,2021-05-03,unassigned,1,64,
E92000001,England,nation,2021-05-02,00_04,34,240,7.3
E92000001,England,nation,2021-05-02,00_59,1113,10306,24.1
E92000001,England,nation,2021-05-02,05_09,49,561,15.9
E92000001,England,nation,2021-05-02,10_14,226,1384,41.3
E92000001,England,nation,2021-05-02,15_19,140,1141,36.9
E92000001,England,nation,2021-05-02,20_24,96,989,28.4
E92000001,England,nation,2021-05-02,25_29,95,1063,28.0
E92000001,England,nation,2021-05-02,30_34,91,1060,27.8
E92000001,England,nation,2021-05-02,35_39,121,1107,29.6
E92000001,England,nation,2021-05-02,40_44,85,921,27.0
E92000001,England,nation,2021-05-02,45_49,66,768,20.7
E92000001,England,nation,2021-05-02,50_54,63,597,15.3
E92000001,England,nation,2021-05-02,55_59,47,475,12.9
E92000001,England,nation,2021-05-02,60+,99,929,6.9
E92000001,England,nation,2021-05-02,60_64,37,354,11.4
E92000001,England,nation,2021-05-02,65_69,27,215,7.7
E92000001,England,nation,2021-05-02,70_74,13,142,5.1
E92000001,England,nation,2021-05-02,75_79,6,80,4.1
E92000001,England,nation,2021-05-02,80_84,9,60,4.2
E92000001,England,nation,2021-05-02,85_89,6,43,4.9
E92000001,England,nation,2021-05-02,90+,1,35,6.8
E92000001,England,nation,2021-05-02,unassigned,1,68,
E92000001,England,nation,2021-05-01,00_04,25,239,7.2
E92000001,England,nation,2021-05-01,00_59,1037,10828,25.3
E92000001,England,nation,2021-05-01,05_09,75,571,16.1
E92000001,England,nation,2021-05-01,10_14,102,1473,43.9
E92000001,England,nation,2021-05-01,15_19,99,1241,40.2
E92000001,England,nation,2021-05-01,20_24,105,1030,29.5
E92000001,England,nation,2021-05-01,25_29,103,1109,29.2
E92000001,England,nation,2021-05-01,30_34,116,1128,29.6
E92000001,England,nation,2021-05-01,35_39,132,1138,30.5
E92000001,England,nation,2021-05-01,40_44,86,967,28.3
E92000001,England,nation,2021-05-01,45_49,75,807,21.7
E92000001,England,nation,2021-05-01,50_54,66,628,16.1
E92000001,England,nation,2021-05-01,55_59,53,497,13.5
E92000001,England,nation,2021-05-01,60+,86,965,7.2
E92000001,England,nation,2021-05-01,60_64,33,371,11.9
E92000001,England,nation,2021-05-01,65_69,12,213,7.6
E92000001,England,nation,2021-05-01,70_74,12,155,5.6
E92000001,England,nation,2021-05-01,75_79,17,85,4.4
E92000001,England,nation,2021-05-01,80_84,5,60,4.2
E92000001,England,nation,2021-05-01,85_89,2,41,4.7
E92000001,England,nation,2021-05-01,90+,5,40,7.7
E92000001,England,nation,2021-05-01,unassigned,2,70,
E92000001,England,nation,2021-04-30,00_04,28,249,7.5
E92000001,England,nation,2021-04-30,00_59,1265,10868,25.4
E92000001,England,nation,2021-04-30,05_09,84,559,15.8
E92000001,England,nation,2021-04-30,10_14,110,1479,44.1
E92000001,England,nation,2021-04-30,15_19,123,1250,40.5
E92000001,England,nation,2021-04-30,20_24,122,1041,29.8
E92000001,England,nation,2021-04-30,25_29,162,1114,29.3
E92000001,England,nation,2021-04-30,30_34,148,1132,29.7
E92000001,England,nation,2021-04-30,35_39,136,1135,30.4
E92000001,England,nation,2021-04-30,40_44,99,983,28.8
E92000001,England,nation,2021-04-30,45_49,103,811,21.8
E92000001,England,nation,2021-04-30,50_54,88,634,16.2
E92000001,England,nation,2021-04-30,55_59,62,481,13.1
E92000001,England,nation,2021-04-30,60+,138,1003,7.4
E92000001,England,nation,2021-04-30,60_64,60,381,12.2
E92000001,England,nation,2021-04-30,65_69,27,234,8.4
E92000001,England,nation,2021-04-30,70_74,16,156,5.6
E92000001,England,nation,2021-04-30,75_79,6,84,4.3
E92000001,England,nation,2021-04-30,80_84,7,67,4.7
E92000001,England,nation,2021-04-30,85_89,13,43,4.9
E92000001,England,nation,2021-04-30,90+,9,38,7.3
E92000001,England,nation,2021-04-30,unassigned,3,71,
E92000001,England,nation,2021-04-29,00_04,33,261,7.9
E92000001,England,nation,2021-04-29,00_59,1573,11021,25.7
E92000001,England,nation,2021-04-29,05_09,83,551,15.6
E92000001,England,nation,2021-04-29,10_14,236,1481,44.2
E92000001,England,nation,2021-04-29,15_19,151,1260,40.8
E92000001,England,nation,2021-04-29,20_24,153,1074,30.8
E92000001,England,nation,2021-04-29,25_29,166,1126,29.6
E92000001,England,nation,2021-04-29,30_34,157,1170,30.7
E92000001,England,nation,2021-04-29,35_39,154,1172,31.4
E92000001,England,nation,2021-04-29,40_44,146,999,29.3
E92000001,England,nation,2021-04-29,45_49,118,809,21.8
E92000001,England,nation,2021-04-29,50_54,88,632,16.2
E92000001,England,nation,2021-04-29,55_59,88,486,13.2
E92000001,England,nation,2021-04-29,60+,143,1021,7.6
E92000001,England,nation,2021-04-29,60_64,55,377,12.1
E92000001,England,nation,2021-04-29,65_69,30,242,8.7
E92000001,England,nation,2021-04-29,70_74,31,169,6.1
E92000001,England,nation,2021-04-29,75_79,11,94,4.8
E92000001,England,nation,2021-04-29,80_84,6,66,4.6
E92000001,England,nation,2021-04-29,85_89,5,38,4.3
E92000001,England,nation,2021-04-29,90+,5,35,6.8
E92000001,England,nation,2021-04-29,unassigned,46,69,
E92000001,England,nation,2021-04-28,00_04,38,267,8.1
E92000001,England,nation,2021-04-28,00_59,1864,11142,26.0
E92000001,England,nation,2021-04-28,05_09,85,550,15.5
E92000001,England,nation,2021-04-28,10_14,316,1448,43.2
E92000001,England,nation,2021-04-28,15_19,233,1297,42.0
E92000001,England,nation,2021-04-28,20_24,191,1121,32.1
E92000001,England,nation,2021-04-28,25_29,169,1140,30.0
E92000001,England,nation,2021-04-28,30_34,175,1202,31.6
E92000001,England,nation,2021-04-28,35_39,182,1177,31.5
E92000001,England,nation,2021-04-28,40_44,185,978,28.6
E92000001,England,nation,2021-04-28,45_49,127,830,22.3
E92000001,England,nation,2021-04-28,50_54,92,654,16.7
E92000001,England,nation,2021-04-28,55_59,71,478,13.0
E92000001,England,nation,2021-04-28,60+,147,1059,7.9
E92000001,England,nation,2021-04-28,60_64,47,393,12.6
E92000001,England,nation,2021-04-28,65_69,41,257,9.2
E92000001,England,nation,2021-04-28,70_74,24,159,5.7
E92000001,England,nation,2021-04-28,75_79,18,101,5.2
E92000001,England,nation,2021-04-28,80_84,8,73,5.1
E92000001,England,nation,2021-04-28,85_89,3,39,4.4
E92000001,England,nation,2021-04-28,90+,6,37,7.2
E92000001,England,nation,2021-04-28,unassigned,8,28,
E92000001,England,nation,2021-04-27,00_04,33,268,8.1
E92000001,England,nation,2021-04-27,00_59,1542,11196,26.1
E92000001,England,nation,2021-04-27,05_09,88,547,15.5
E92000001,England,nation,2021-04-27,10_14,178,1416,42.2
E92000001,England,nation,2021-04-27,15_19,180,1295,41.9
E92000001,England,nation,2021-04-27,20_24,141,1107,31.7
E92000001,England,nation,2021-04-27,25_29,172,1155,30.4
E92000001,England,nation,2021-04-27,30_34,165,1248,32.8
E92000001,England,nation,2021-04-27,35_39,158,1211,32.4
E92000001,England,nation,2021-04-27,40_44,150,982,28.8
E92000001,England,nation,2021-04-27,45_49,132,820,22.1
E92000001,England,nation,2021-04-27,50_54,83,655,16.8
E92000001,England,nation,2021-04-27,55_59,62,492,13.4
E92000001,England,nation,2021-04-27,60+,149,1114,8.3
E92000001,England,nation,2021-04-27,60_64,55,420,13.5
E92000001,England,nation,2021-04-27,65_69,30,262,9.4
E92000001,England,nation,2021-04-27,70_74,23,169,6.1
E92000001,England,nation,2021-04-27,75_79,12,97,5.0
E92000001,England,nation,2021-04-27,80_84,15,81,5.6
E92000001,England,nation,2021-04-27,85_89,8,49,5.6
E92000001,England,nation,2021-04-27,90+,6,36,7.0
E92000001,England,nation,2021-04-27,unassigned,3,23,
E92000001,England,nation,2021-04-26,00_04,49,295,8.9
E92000001,England,nation,2021-04-26,00_59,1912,11409,26.6
E92000001,England,nation,2021-04-26,05_09,97,533,15.1
E92000001,England,nation,2021-04-26,10_14,216,1397,41.6
E92000001,England,nation,2021-04-26,15_19,215,1305,42.2
E92000001,England,nation,2021-04-26,20_24,181,1168,33.5
E92000001,England,nation,2021-04-26,25_29,196,1168,30.7
E92000001,England,nation,2021-04-26,30_34,208,1322,34.7
E92000001,England,nation,2021-04-26,35_39,224,1243,33.3
E92000001,England,nation,2021-04-26,40_44,170,996,29.2
E92000001,England,nation,2021-04-26,45_49,147,813,21.9
E92000001,England,nation,2021-04-26,50_54,117,659,16.9
E92000001,England,nation,2021-04-26,55_59,92,510,13.9
E92000001,England,nation,2021-04-26,60+,167,1143,8.5
E92000001,England,nation,2021-04-26,60_64,67,423,13.6
E92000001,England,nation,2021-04-26,65_69,48,275,9.8
